TRUE,5.67E+17,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL"
unverified,7.26087E+17,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL"
TRUE,4.07182E+17,the motoring world responds to paul walker's death URL URL
non-rumor,6.65499E+17,poland says cannot accept migrants under eu quotas after paris attacks. more updates: URL URL
FALSE,4.95583E+17,"bird pooped on #putin when he was saying ""violence begets violence"" at the opening of monument to the 1st world war. URL"
FALSE,5.01775E+17,list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity
TRUE,4.07213E+17,'fast and furious' cast mourns paul walker's death URL
TRUE,5.13779E+17,starbucks is testing a new latte that tastes exactly like guinness URL
non-rumor,6.93501E+17,"on this date in 1996, magic johnson returned to the nba more than four years after testing positive for hiv. URL"
unverified,7.07308E+17,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL
unverified,5.00355E+17,"in 2009, #ferguson police beat a man and charged him for bleeding on them: URL"
FALSE,5.43319E+17,it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise URL
unverified,5.49975E+17,dammit - a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL via @jobarrow @buzzfeednews
non-rumor,6.92922E+17,"the bank of japan introduces negative interest rates to counter the ongoing economic slump, in a surprise move. URL"
unverified,5.16377E+17,"protestors in hong kong mimicking the ""hands up, don't shoot"" of ferguson demonstrations (alex ogle/getty) URL"
FALSE,5.37379E+17,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another."
FALSE,4.90137E+17,the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL
unverified,5.53462E+17,rural region of northern france searched in hunt for #charliehebdo gunmen - latest updates URL URL
non-rumor,6.87956E+17,"here's the letter alan rickman wrote for us back in 2011, upon completing harry potter & the deathly hallows: URL"
non-rumor,6.89556E+17,so-called islamic state's propaganda magazine confirms british militant known as jihadi john died in november URL
unverified,7.16425E+17,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL
FALSE,5.07455E+17,"no, internet, betty white is not dead URL (photo: getty) URL"
TRUE,4.45495E+17,#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again
non-rumor,6.89549E+17,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year
non-rumor,7.62776E+17,watch @potus and @flotus share their favorite olympic memories—and cheer on #teamusa: URL URL
unverified,7.17081E+17,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL"
FALSE,5.13016E+17,@legendgary #hitemup! bad boy c.e.o. @iamdiddy arrested in connection with murder of tupac shakur: ... URL @wethewest
FALSE,4.89796E+17,breaking: malaysia airlines plane 'shot down' was carrying 295 people URL URL
TRUE,5.1887E+17,hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL
non-rumor,6.92405E+17,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say URL"
unverified,6.52349E+17,surprising number of vegetarians secretly eat meat URL URL
TRUE,4.07191E+17,r.i.p paul walker ♥ he died doing what he loved♥ URL
non-rumor,7.67356E+17,"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. URL"
non-rumor,6.92841E+17,james mcavoy makes that another vote for #batman. do you agree? let us know with '#empirebvs'. URL
FALSE,3.56269E+17,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL
TRUE,4.07174E+17,still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious URL
TRUE,4.07174E+17,paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: URL
TRUE,4.07268E+17,watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. URL
non-rumor,7.67462E+17,this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. URL
FALSE,5.38413E+17,"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL"
TRUE,4.27667E+17,ex-marlboro man dies from smoking -related disease URL via @fox411
TRUE,5.31086E+17,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew URL URL"
non-rumor,6.93456E+17,"get ready to binge watch - the #gilmoregirls are coming back, this time to @netflix URL URL"
TRUE,5.63117E+17,".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true: URL URL"
unverified,5.0361E+17,#breaking: suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. URL via @israelbreaking
TRUE,5.6609E+17,sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL
non-rumor,7.663E+17,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL"
non-rumor,6.93618E+17,"just when we thought we couldn't love steve carell more, he helps carol burnett up to the #sagawards stage. ❤ URL"
FALSE,5.14429E+17,some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins
unverified,5.5281E+17,"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports URL URL"
TRUE,5.62314E+17,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL"
TRUE,5.3558E+17,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL
unverified,7.16092E+17,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL
unverified,5.24932E+17,"breaking: at least 20 shots have been fired in the canadian parliament in ottawa, according to witnesses."
unverified,7.27117E+17,. @target stock plunges in early days of @americanfamassc boycott. URL
non-rumor,6.92337E+17,ai weiwei closes his copenhagen exhibit in protest of denmark's new asylum seeker law URL
FALSE,5.24207E+17,"no, #banksy has not been arrested URL URL"
TRUE,4.0723E+17,his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker URL
unverified,5.26757E+17,"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip URL"
non-rumor,6.92538E+17,astronomers say they have confirmed the existence of the galaxy's largest solar system. URL
TRUE,5.24952E+17,our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa. #ableg #cdnpoli
TRUE,5.14201E+17,"three missing afghan officers are in custody at the u.s.-canada border, police say. URL"
non-rumor,6.8263E+17,live: dubai hotel on fire near the burj khalifa tower. URL URL
TRUE,5.15718E+17,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life."
unverified,6.58938E+17,human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL
non-rumor,6.92218E+17,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. URL"
non-rumor,6.92382E+17,"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL"
FALSE,5.38129E+17,"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson"
TRUE,4.07205E+17,the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad
TRUE,5.04243E+17,"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. URL"
FALSE,5.53115E+17,banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL
non-rumor,6.93408E+17,the challenges saudi women face as they vote and stand in elections for the first time 📺 URL URL
unverified,5.22443E+17,ok what mt @alexpappas: photo of passenger at dulles waiting for flight -- wearing hazmat suit URL URL
FALSE,5.29858E+17,dear president obama...it looks like stay-at-home moms vote too.
TRUE,5.24935E+17,"shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot, police say. URL"
non-rumor,6.88281E+17,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked URL"
non-rumor,6.91327E+17,congress allocates $90 million to protect remaining eagles members URL URL
TRUE,4.07238E+17,@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.
TRUE,5.24941E+17,a canadian soldier has been shot at the country's national war memorial near parliament. URL URL
non-rumor,6.90985E+17,"trump on supporters: ""i could stand in the middle of 5th ave. and shoot somebody and i wouldn't lose any voters."" URL"
non-rumor,6.91564E+17,explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt URL
unverified,5.44515E+17,#sydneysiege: latest video of hostages escaping. URL
non-rumor,6.92287E+17,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government URL
TRUE,5.24291E+17,adam we should do a test with this spider! ...adam? URL URL
unverified,5.49999E+17,a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL
non-rumor,6.8764E+17,"congratulations, jennifer lawrence! URL #oscarnoms #oscars URL"
TRUE,5.36872E+17,that powerful letter from lego to parents from the 1970s? it's real URL URL
unverified,5.00347E+17,new link: #ferguson police release video they say shows a robbery involving #michaelbrown: URL URL
unverified,5.44939E+17,urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL
non-rumor,6.93808E+17,".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL"
TRUE,5.07243E+17,"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. URL"
non-rumor,6.93561E+17,"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: URL"
TRUE,5.29434E+17,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL
TRUE,5.51098E+17,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL"
unverified,6.523E+17,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL
unverified,7.47443E+17,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL"
TRUE,4.07254E+17,"tyrese at the crash site, where paul walker died, i proper feel for him URL"
unverified,5.53474E+17,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say URL URL"
unverified,7.55548E+17,"colombus, ohio police officer served sandwich with shards of glass. URL"
non-rumor,6.91351E+17,this week in sports: bill belichick visits hospital to watch terminally ill fan die URL URL
TRUE,5.24976E+17,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL"
TRUE,5.17416E+17,oklahoma beheading suspect alton nolen ordered held without bond URL URL
FALSE,3.72901E+17,fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan
non-rumor,7.67483E+17,crowd chants 'do your job!' at cnn crew... URL
FALSE,5.28342E+17,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL
TRUE,5.24991E+17,"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL"
unverified,5.5028E+17,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL"
non-rumor,7.67846E+17,"minor leaguer hits grand slam, later finds out that he broke his own windshield URL URL"
FALSE,5.14509E+17,apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL
TRUE,5.2498E+17,surreal photos out of ottawa: this is a vip being escorted on sparks street URL URL
non-rumor,7.67095E+17,as fdr once said: 'there is nothing so american as our national parks' —@potus #nps100 #findyourpark URL
non-rumor,6.92392E+17,.@justinbieber and @kendalljenner strip down for their new @calvinklein ads: URL 😍 URL
TRUE,5.2496E+17,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. URL
non-rumor,6.93199E+17,area dad just wants to watch one 7-hour block of television without interruption URL URL
non-rumor,7.66316E+17, URL to end operations next week: URL
unverified,7.28038E+17,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.
TRUE,5.52707E+17,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL
non-rumor,6.93163E+17,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL
unverified,5.00299E+17,shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown
unverified,7.24349E+17,"340,000 pledge to boycott @target over transgender bathroom policy URL URL"
non-rumor,6.91027E+17,"donald trump spokesperson decried lack of ""pure breeds"" running for president URL URL"
TRUE,5.10921E+17,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL
non-rumor,6.89237E+17,i believe we’ve got to take steps to modernize our unemployment insurance system. —@potus URL URL
unverified,7.28208E+17,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.
non-rumor,6.93629E+17,leo's first sag. #sagawards URL
unverified,5.7632E+17,hoppla! @l0gg0l: swiss rumors: putin absence due to girlfriend alina giving birth in ticino URL URL
TRUE,4.07193E+17,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL"
non-rumor,6.93922E+17,a conversation with x japan’s yoshiki and documentarian stephen kijak URL URL
non-rumor,6.928E+17,13 truth bombs @zaynmalik dropped in his first solo broadcast interview: URL #zaynonbeats1 URL
non-rumor,6.90253E+17,2009: @potus bet big on rescuing the american auto industry. today: it's roaring back. URL URL
non-rumor,6.93443E+17,we have to make sure all our kids are equipped for the jobs of the future. —@potus #csforall URL
TRUE,5.52616E+17,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL
TRUE,4.07187E+17,"paul walker's character in fast and the furious was named brian"",brian from family guy also died this week,both deaths involved cars."" umm"
TRUE,5.28608E+17,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL
unverified,5.25033E+17,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport URL"
TRUE,5.36835E+17,that powerful lego letter to parents about gender and creativity? it's real. URL URL
FALSE,5.05611E+17,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL"
unverified,5.44287E+17,"sydney opera house evacuated, concourse deserted URL #sydneysiege (via @cberkman) URL"
TRUE,5.51128E+17,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL"
FALSE,5.21496E+17,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists URL #tcot URL"
FALSE,5.32852E+17,"disney are making their first movie to feature two gay princes who fall in love, amazing."
non-rumor,6.92127E+17,disney world opens new ordeal kingdom for family meltdowns URL URL
unverified,5.313E+17,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL"
unverified,5.16358E+17,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL
non-rumor,6.92793E+17,dorm room decorated with empty bottles of adderall URL
FALSE,5.60163E+17,islamic tribunal in texas operating under sharia law♨️@db10524 @lodisilverado @amymek #tcot URL URL
TRUE,5.04131E+17,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown URL URL"
unverified,5.00271E+17,police in #ferguson plan to release name of officer who shot unarmed teen michael brown: URL URL
unverified,6.63744E+17,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee."
FALSE,5.54887E+17,french police chief killed himself after #charliehebdo attack URL URL
non-rumor,6.86422E+17,sister ❤️ @kyliejenner @kourtneykardash at the #instyleglobes bash #goldenglobes URL
FALSE,5.68906E+17,someone trolled twitter into thinking macklemore joined isis: URL URL
FALSE,5.29089E+17,seriously?! i must be doing good in life. more fake #fluffydied shit popping up. URL
FALSE,5.13922E+17,three of five detainees swapped are now isis leaders claims URL URL URL
unverified,5.31525E+17,ap: iraqi officials say u.s. airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi
FALSE,5.34278E+17,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL"
non-rumor,7.67171E+17,"olympics: us women win 6th straight 4x400m-relay gold, giving allyson felix 6 career golds. URL URL"
unverified,7.27623E+17,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL
unverified,5.00342E+17,"hobby lobby asks #ferguson pd for clarification: ""we thought chopping off someone's hand was the maximum penalty for shoplifting"""
TRUE,5.24923E+17,at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking URL
FALSE,3.573E+17,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 URL
unverified,7.52966E+17,homicide is among the top five causes of death in adolescents URL #endviolence URL
unverified,7.78572E+17,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
unverified,7.16452E+17,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL"
FALSE,5.4286E+17,"very helpful to know that not only was douche harvard prof ben edelman a racist, but his students were, too==> URL"
unverified,7.01514E+17,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL"
non-rumor,6.92032E+17,briton who filmed himself abusing girls as young as eight in the philippines sentenced in uk to more than 19 years URL
TRUE,4.0717E+17,"r.i.p. roger rodas, the ceo/racer who died with paul walker yesterday. he was originally from santa ana, el salvador."
TRUE,5.19131E+17,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL"
unverified,5.50096E+17,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: URL URL
unverified,5.20266E+17,"kim jong un may have an injured leg - but he is still in control of north korea, source says: URL URL"
non-rumor,6.92057E+17,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. URL"
FALSE,5.24317E+17,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: URL URL"
FALSE,5.42601E+17,"icymi, #selena's killer & former fan club president will not be released early from prison! URL URL"
unverified,5.22692E+17,passenger waiting for flight at washington airport isn't taking any risks URL URL
TRUE,5.3113E+17,doritos-flavored mountain dew is a real thing URL URL
unverified,7.27172E+17,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL"
unverified,7.23772E+17,niagara falls turned purple on the day prince died: URL URL
TRUE,5.1953E+17,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL"
FALSE,4.90142E+17,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL
TRUE,5.28312E+17,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL"
TRUE,5.62388E+17,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? URL"
TRUE,4.99679E+17,confirmed: #mikebrown had no criminal record. URL #ferguson URL
non-rumor,6.93662E+17,donald trump is the least favorably viewed presidential candidate since at least 1992 URL
TRUE,5.25006E+17,kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL
FALSE,5.37378E+17,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson"
FALSE,3.56407E+17,just in... @barackobama & department of justice file federal charges against #georgezimmerman
non-rumor,6.92024E+17,".@onedirection's new music video for ""history"" is a walk down memory lane: URL #1dhistoryvideo URL"
non-rumor,6.9373E+17,an extraordinary broadcaster - tributes paid to sir terry wogan who has died aged 77 URL URL
FALSE,3.65057E+17,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant URL
FALSE,5.24212E+17,"that old ""banksy arrested"" hoax is back. don't buy into it. URL"
TRUE,4.07192E+17,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip URL
non-rumor,6.92472E+17,"michigan gov. @onetoughnerd: #flintwatercrisis may affect ""many more"" children. URL URL"
non-rumor,6.93854E+17,".@drzuhdijasser: ""it's disgraceful that this is...the mosque that [@potus] picked to be the first visit."" @ffweekend URL"
FALSE,3.87007E+17,"barack obama has doj shut down the amber alert system...so, we can add dead kids to the lengths he's is willing to go in his shutdown game."
non-rumor,6.88441E+17,from the bb vault: donald trump's dad arrested in kkk brawl with cops URL URL
FALSE,5.68453E+17,#macklemorejoinedisis
FALSE,5.32239E+17,"employees at a chick-fil-a said to be banned from using slang such as ""bae"", ""bruh"", ""ratchet"" URL URL"
TRUE,4.07233E+17,the five movie roles that made us fall in love with paul walker URL #rippaulwalker URL
non-rumor,6.93141E+17,jack white and avett brothers premiered a six-part music doc at #sundance. our report URL URL
FALSE,5.04771E+17,maybe tupac is alive and we're dead.
FALSE,5.32007E+17,*dead* at this list of banned slang by chick-fil-a manager: URL
FALSE,5.2179E+17,stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳
unverified,7.40748E+17,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL
FALSE,5.19376E+17,#viral: mexico mass grave discovered after student protesters go missing URL URL
FALSE,5.06118E+17,"i'm alive, see you soon !"
FALSE,5.68569E+17,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis
TRUE,5.24264E+17,goliath encounter: puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL
FALSE,3.8731E+17,it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you: URL
FALSE,5.39116E+17,"obama daughter is not pregnant. now when obama get the internet shut down on some olivia type time, we all gonna be sick"
non-rumor,6.90175E+17,smart people are as racist as less-smart people—but smart enough to hide it: URL URL
non-rumor,6.61185E+17,14 things successful people do before breakfast URL URL
non-rumor,6.93492E+17,japan's first stealth fighter unveiled URL URL
non-rumor,6.93137E+17,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL
non-rumor,6.9251E+17,"when any jew anywhere is targeted, just for being jewish, we must respond, together —@potus at @israelinusa URL"
non-rumor,7.64474E+17,we've only got one planet. watch @potus share the progress we've made to protect it. #actonclimate URL
FALSE,5.49125E+17,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL
unverified,5.16539E+17,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL"
FALSE,5.19936E+17,someone spray painted a penis on a €1.9m bugatti veyron URL URL
TRUE,5.2495E+17,update: one shooter possibly on the loose in #ottawa amid reports of shootings in the city: URL
TRUE,4.27652E+17,ex-marlboro man dies from smoking-related disease... URL
TRUE,5.0411E+17,@antoniofrench alleged new shooting audio of #michaelbrown / URL
FALSE,4.8997E+17,current passenger breakdown by nationality - via @theage @smh #mh17 URL URL
unverified,7.6679E+17,"donald trump goes to louisiana flooding site, spends a minute handing out play-doh, leaves URL #whereshillary"
unverified,6.52982E+17,surprising number of vegetarians secretly eat meat URL URL
FALSE,5.32246E+17,vladimir putin’s motorcade as seen from the air. URL URL
FALSE,5.5319E+17,"powerful image, yes. but it was drawn by @lucilleclerc, not by banksy. details: URL #charliehebdo URL"
FALSE,3.8701E+17,"as a former federal agent i find this story hard to believe, even for this white house. URL #spitehouse"
non-rumor,6.9092E+17,"internet of things security is so bad, there’s a search engine for sleeping kids URL"
TRUE,5.04268E+17,can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation URL
TRUE,5.10932E+17,update: uk prime minister david #cameron describes apparent beheading of david #haines as 'an act of pure evil' URL
unverified,7.03234E+17,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL"
FALSE,5.24144E+17,graffiti artist banksy arrested in london; identity revealed - national report | national report URL
TRUE,5.24998E+17,canadian government offices are locked down in ottawa after an armed attack: URL URL
non-rumor,6.92268E+17,french justice minister quits in apparent protest at plan to strip citizenship from people convicted of terrorism URL
FALSE,3.66205E+17,"details: radioactive water from under #fukushima has risen 60cm above protective barrier, freely leaking to ocean URL"
unverified,6.55816E+17,when refusing to pay the 5p bag charge backfires... URL
TRUE,4.07258E+17,this is the driver that died in the accident with paul walker. don't forget about him just because he's not famous. URL
unverified,5.37485E+17,my kinda muslim women. afghan mother daughter and daughter-in-law team kills 25 taliban to avenge her son’s murder. URL
non-rumor,6.91791E+17,obama gently guides michelle’s hand as she maneuvers drone joystick URL URL
unverified,7.2619E+17,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL"
non-rumor,7.6462E+17,"ibtihaj muhammad wins bronze in fencing, becomes first u.s. olympian to compete in a hijab: URL URL"
unverified,5.00391E+17,"store owner told @fox2now monday that there was a theft, but said it was not michaelbrown; said it was someone else #ferguson"
non-rumor,6.90677E+17,"at least two people are dead in a shooting at a school in northern saskatchewan, canadian government official said URL"
unverified,5.17034E+17,this little ios 8 bug deletes all your icloud data if you try and reset your settings: URL URL
TRUE,5.09479E+17,microsoft to buy mojang for $2 billion - report. deal to be finalised as early as this week. URL URL
TRUE,5.28357E+17,afghanistan has been through a lot. you know what it needs now? deer with fangs. -- god URL URL
non-rumor,6.92031E+17,reports of an active gunman at san diego navy medical centre URL
TRUE,4.07218E+17,"rip roger rodas, the man who died with paul walker. #rippaulwalker #riprogerrodas URL"
non-rumor,6.93793E+17,at least 45 killed in triple bombing near damascus URL
FALSE,5.60415E+17,breakfast all around. URL
non-rumor,6.9271E+17,icymi: tom brady penned a heartfelt thank-you note to patriots fans. URL URL
unverified,7.4864E+17,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL
unverified,7.24321E+17,"340,000 pledge to boycott target over transgender bathroom policy URL URL"
TRUE,5.18924E+17,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL"
FALSE,3.72489E+17,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL"
unverified,5.00381E+17,report: #ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 URL
unverified,5.16683E+17,bug in ios 8's 'reset all settings' option also erases icloud drive documents URL by @julipuli
non-rumor,6.93237E+17,"is the truth out there? in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL"
TRUE,5.51082E+17,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL
TRUE,5.25291E+17,this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL
TRUE,5.24757E+17,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL
non-rumor,6.93485E+17,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" @teamcavuto URL"
FALSE,3.65276E+17,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL"
unverified,7.01175E+17,"sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%. #nvcaucus URL"
non-rumor,6.93523E+17,quote of the day URL URL
TRUE,5.15539E+17,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL"
TRUE,5.24977E+17,"breaking news: ottawa police confirm to abc news they are looking for 3 suspects, one has been 'dealt with' - URL"
FALSE,4.89818E+17,#mh17 is believed shot down with old soviet-built buk surface-to-air missile system. URL URL
non-rumor,6.93805E+17,"research on which matters more: ""leadership qualities"" or competence URL URL"
non-rumor,6.93099E+17,the las vegas raiders? URL URL
FALSE,5.60874E+17,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL
non-rumor,6.89103E+17,at least three french soldiers killed in avalanche in the alps during training exercise - french media URL
non-rumor,6.88148E+17,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says URL"
non-rumor,6.78733E+17,"you all do know it’s mostly long articles about books, right? URL"
FALSE,3.87031E+17,non-essential services shutdown? can someone explain to me how URL is essential while URL is not?
TRUE,4.0727E+17,tmz posted this two days before paul walker died ..... #illuminati URL
TRUE,4.07179E+17,did speed play a part in paul walker's death? URL
non-rumor,6.92135E+17,the always hilarious @shelleyhennig has taken over the @mtvteenwolf vine and it's as amazing as it sounds. URL
non-rumor,6.93481E+17,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL"
FALSE,5.52112E+17,president obama’s daughter wears a pro era t-shirt: URL URL
TRUE,5.28563E+17,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL"
TRUE,5.24933E+17,"developing story: shots fired on parliament hill, soldier shot at war memorial URL #ottawa URL"
TRUE,5.37913E+17,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL"
TRUE,4.36157E+17,"hot pockets recall involves meat from place fda says ""processed diseased and unsound animals. URL URL"
non-rumor,6.93658E+17,stephen curry is taking—and making—more absurdly long 3-pointers than ever. URL via @wsjsports URL
non-rumor,6.87911E+17,"al-shabab militants overrun african union base in somalia, amid unconfirmed claims of dozens of soldiers killed URL"
